match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
770809,2015,2015-03-27,Plunket Shield,Central Stags,Auckland Aces,Central Stags,field,Auckland Aces,"Mclean Park, Napier",12,7,58,3,1,33,4,3,1,2,25,66,3,1
770805,2015,2015-03-21,Plunket Shield,Otago Volts,Northern Districts,Northern Districts,bat,Northern Districts,"Seddon Park, Hamilton",13,2,15,2,0,0,2,6,0,2,0,33,2,1
770803,2015,2015-03-20,Plunket Shield,Wellington Firebirds,Auckland Aces,Auckland Aces,field,Wellington Firebirds,"Colin Maiden Park, Auckland",9,4,44,3,2,66,3,5,2,1,66,20,1,2
770801,2015,2015-03-20,Plunket Shield,Central Stags,Canterbury,Central Stags,field,Canterbury,"Saxton Oval, Nelson",11,5,45,3,2,66,5,3,2,1,40,33,2,3
770799,2015,2015-03-12,Plunket Shield,Otago Volts,Auckland Aces,Otago Volts,field,Otago Volts,"University Oval, Dunedin",12,3,25,3,1,33,8,3,1,2,12,66,1,3
770797,2015,2015-03-12,Plunket Shield,Northern Districts,Canterbury,Northern Districts,field,Canterbury,"Hagley Oval, Christchurch",11,3,27,2,1,50,2,16,1,1,50,6,2,4
770795,2015,2015-03-11,Plunket Shield,Wellington Firebirds,Central Stags,Central Stags,bat,Wellington Firebirds,"Pukekura Park, New Plymouth",9,5,56,1,1,100,1,1,1,0,100,0,1,5
770793,2015,2015-03-04,Plunket Shield,Canterbury,Auckland Aces,Auckland Aces,bat,Canterbury,"Colin Maiden Park, Auckland",12,6,50,1,1,100,1,5,1,0,100,0,4,3
770789,2015,2015-03-02,Plunket Shield,Northern Districts,Central Stags,Northern Districts,bat,Northern Districts,"Cobham Oval (New), Whangarei",12,7,58,1,1,100,2,1,1,0,50,0,1,5
770787,2015,2015-02-19,Plunket Shield,Canterbury,Auckland Aces,Auckland Aces,field,Auckland Aces,"Mainpower Oval, Rangiora",12,6,50,3,2,66,3,3,2,1,66,33,4,2
770783,2015,2015-02-19,Plunket Shield,Wellington Firebirds,Otago Volts,Otago Volts,field,Otago Volts,"Karori Park, Wellington",12,8,67,1,0,0,1,1,0,1,0,100,1,1
770779,2015,2015-02-09,Plunket Shield,Wellington Firebirds,Canterbury,Canterbury,field,Canterbury,"Basin Reserve, Wellington",17,8,47,4,0,0,11,4,0,4,0,100,1,3
770775,2014,2014-12-21,Plunket Shield,Central Stags,Auckland Aces,Auckland Aces,field,Central Stags,"Eden Park Outer Oval, Auckland",12,7,58,3,1,33,3,8,1,2,33,25,2,2
770771,2014,2014-12-21,Plunket Shield,Otago Volts,Canterbury,Canterbury,field,Otago Volts,"Mainpower Oval, Rangiora",12,5,42,2,1,50,2,11,1,1,50,9,1,3
770773,2014,2014-12-20,Plunket Shield,Wellington Firebirds,Northern Districts,Wellington Firebirds,field,Northern Districts,"Seddon Park, Hamilton",11,5,45,4,1,25,4,6,1,3,25,50,1,2
770769,2014,2014-12-14,Plunket Shield,Otago Volts,Northern Districts,Otago Volts,field,Northern Districts,"University Oval, Dunedin",13,2,15,3,1,33,8,3,1,2,12,66,1,1
770767,2014,2014-12-14,Plunket Shield,Central Stags,Canterbury,Central Stags,field,Canterbury,"Hagley Oval, Christchurch",11,5,45,4,1,25,4,16,1,3,25,18,3,3
770765,2014,2014-12-14,Plunket Shield,Wellington Firebirds,Auckland Aces,Auckland Aces,field,Auckland Aces,"Basin Reserve, Wellington",9,4,44,1,0,0,11,1,0,1,0,100,1,1
770763,2014,2014-10-29,Plunket Shield,Otago Volts,Central Stags,Otago Volts,bat,Central Stags,"Nelson Park, Napier",11,3,27,1,0,0,1,1,0,1,0,100,1,5
770761,2014,2014-10-28,Plunket Shield,Wellington Firebirds,Canterbury,Wellington Firebirds,field,Wellington Firebirds,"Hagley Oval, Christchurch",17,8,47,6,4,66,6,16,4,2,66,12,0,3
770759,2014,2014-10-26,Plunket Shield,Northern Districts,Auckland Aces,Northern Districts,bat,Auckland Aces,"Cobham Oval (New), Whangarei",11,2,18,1,0,0,2,1,0,1,0,100,2,0
693007,2014,2014-09-26,LV= County Championship,Kent,Gloucestershire,Gloucestershire,bat,Gloucestershire,"St Lawrence Ground, Canterbury",7,4,57,4,2,50,14,4,2,2,14,50,3,2
693005,2014,2014-09-25,LV= County Championship,Worcestershire,Essex,Essex,field,Essex,"County Ground, Chelmsford",5,1,20,3,0,0,3,46,0,3,0,6,2,2
693003,2014,2014-09-25,LV= County Championship,Leicestershire,Derbyshire,Leicestershire,field,Derbyshire,"County Ground, Derby",6,2,33,2,1,50,2,24,1,1,50,4,2,4
693001,2014,2014-09-25,LV= County Championship,Hampshire,Glamorgan,Hampshire,bat,Hampshire,"Sophia Gardens, Cardiff",2,2,100,1,1,100,1,25,1,0,100,0,2,2
692863,2014,2014-09-25,LV= County Championship,Warwickshire,Durham,Durham,bat,Warwickshire,"Edgbaston Foundation Community Sports Ground, Birmingham",7,5,71,3,2,66,35,3,2,1,5,33,3,3
692851,2014,2014-09-18,LV= County Championship,Sussex,Nottinghamshire,Sussex,bat,Sussex,"Trent Bridge, Nottingham",6,1,17,4,1,25,4,24,1,3,25,12,1,0
692995,2014,2014-09-17,LV= County Championship,Surrey,Derbyshire,Derbyshire,field,Derbyshire,"Kennington Oval, London",4,3,75,2,1,50,24,2,1,1,4,50,4,3
692855,2014,2014-09-17,LV= County Championship,Northamptonshire,Durham,Northamptonshire,field,Durham,"Riverside Ground, Chester-Le-Street",4,3,75,3,2,66,3,41,2,1,66,2,4,3
692997,2014,2014-09-16,LV= County Championship,Leicestershire,Essex,Essex,field,Essex,"Grace Road, Leicester",5,2,40,3,0,0,22,3,0,3,0,100,1,2
692989,2014,2014-09-12,LV= County Championship,Worcestershire,Surrey,Worcestershire,bat,Worcestershire,"County Ground, New Road, Worcester",3,1,33,2,1,50,45,2,1,1,2,50,2,5
692849,2014,2014-09-12,LV= County Championship,Warwickshire,Northamptonshire,Warwickshire,field,Warwickshire,"Edgbaston Foundation Community Sports Ground, Birmingham",5,5,100,3,3,100,35,3,3,0,8,0,3,2
692847,2014,2014-09-12,LV= County Championship,Sussex,Lancashire,Sussex,field,Sussex,"County Ground, Hove, Brighton",3,1,33,2,1,50,32,2,1,1,3,50,0,2
692845,2014,2014-09-12,LV= County Championship,Middlesex,Durham,Durham,bat,Durham,"Lord'S, London",6,4,67,5,3,60,17,5,3,2,17,40,1,3
692843,2014,2014-09-12,LV= County Championship,Yorkshire,Nottinghamshire,Yorkshire,bat,Yorkshire,"Trent Bridge, Nottingham",7,6,86,3,2,66,3,24,2,1,66,4,5,0
692991,2014,2014-09-11,LV= County Championship,Kent,Essex,Kent,bat,Essex,"County Ground, Chelmsford",10,1,10,6,0,0,6,46,0,6,0,13,3,3
692987,2014,2014-09-11,LV= County Championship,Glamorgan,Derbyshire,Glamorgan,bat,Glamorgan,"Sophia Gardens, Cardiff",7,4,57,3,2,66,6,3,2,1,33,33,2,3
692985,2014,2014-09-03,LV= County Championship,Leicestershire,Hampshire,Leicestershire,bat,Hampshire,"The Rose Bowl, Southampton",3,0,0,1,0,0,1,29,0,1,0,3,0,3
692981,2014,2014-09-03,LV= County Championship,Worcestershire,Derbyshire,Derbyshire,bat,Derbyshire,"County Ground, Derby",6,3,50,2,1,50,2,24,1,1,50,4,1,3
692841,2014,2014-09-03,LV= County Championship,Nottinghamshire,Durham,Durham,bat,Durham,"Riverside Ground, Chester-Le-Street",5,3,60,3,1,33,3,41,1,2,33,4,3,4
692979,2014,2014-08-18,LV= County Championship,Kent,Hampshire,Hampshire,bat,Hampshire,"St Lawrence Ground, Canterbury",4,2,50,3,1,33,14,3,1,2,7,66,4,3
692831,2014,2014-08-18,LV= County Championship,Nottinghamshire,Northamptonshire,Nottinghamshire,field,Nottinghamshire,"County Ground, Northampton",5,4,80,3,2,66,3,17,2,1,66,5,2,2
692829,2014,2014-08-18,LV= County Championship,Yorkshire,Sussex,Yorkshire,field,Yorkshire,"North Marine Road Ground, Scarborough",5,4,80,1,1,100,16,1,1,0,6,0,5,0
692827,2014,2014-08-18,LV= County Championship,Warwickshire,Somerset,Somerset,field,Warwickshire,"County Ground, Taunton",9,3,33,4,1,25,4,9,1,3,25,33,3,5
