match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
1277085,2022,Ireland tour of United States of America and West Indies,ODI,2022-01-08,West Indies,Ireland,Ireland,field,West Indies,71,60,17,33,2,2,"Sabina Park, Kingston, Jamaica"
1277084,2022,India tour of South Africa,ODI,2022-01-23,South Africa,India,India,field,South Africa,49,50,11,40,3,3,"Newlands, Cape Town"
1277083,2022,India tour of South Africa,ODI,2022-01-21,South Africa,India,India,bat,South Africa,49,66,28,25,3,2,"Boland Bank Park, Paarl"
1277082,2022,India tour of South Africa,ODI,2022-01-19,South Africa,India,South Africa,bat,South Africa,49,66,28,25,4,2,"Boland Bank Park, Paarl"
1276911,2022,South Africa tour of England,ODI,2022-07-22,South Africa,England,South Africa,field,England,46,50,33,11,3,3,"Old Trafford, Manchester"
1276910,2022,South Africa tour of England,ODI,2022-07-19,South Africa,England,South Africa,bat,South Africa,46,100,100,0,4,3,"Riverside Ground, Chester-Le-Street"
1276909,2022,India tour of England,ODI,2022-07-17,India,England,India,field,India,64,50,50,11,4,3,"Old Trafford, Manchester"
1276908,2022,India tour of England,ODI,2022-07-14,India,England,India,field,England,64,25,25,13,4,2,"Lord'S, London"
1276907,2022,India tour of England,ODI,2022-07-12,India,England,India,field,India,64,50,40,8,4,1,"Kennington Oval, London"
1276296,2021,Nepal v Papua New Guinea ODI Series,ODI,2021-09-10,Papua New Guinea,Nepal,Nepal,bat,Nepal,22,0,0,40,1,1,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1276295,2021,Nepal v Papua New Guinea ODI Series,ODI,2021-09-07,Papua New Guinea,Nepal,Papua New Guinea,bat,Nepal,22,0,0,40,1,1,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1276294,2021,Papua New Guinea v United States of America ODI Series,ODI,2021-09-09,United States Of America,Papua New Guinea,Papua New Guinea,field,United States Of America,78,100,100,0,3,1,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2), Al Amarat"
1276293,2021,Papua New Guinea v United States of America ODI Series,ODI,2021-09-06,United States Of America,Papua New Guinea,Papua New Guinea,bat,United States Of America,78,100,100,0,2,1,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2), Al Amarat"
1275259,2021,ICC Men's Cricket World Cup League 2,ODI,2021-10-01,Papua New Guinea,Oman,Papua New Guinea,bat,Oman,0,0,0,11,1,2,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1275258,2021,ICC Men's Cricket World Cup League 2,ODI,2021-09-29,Scotland,Papua New Guinea,Papua New Guinea,bat,Scotland,100,100,100,0,4,1,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1), Al Amarat"
1275257,2021,ICC Men's Cricket World Cup League 2,ODI,2021-09-28,Scotland,Oman,Scotland,bat,Scotland,86,100,50,0,3,2,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2), Al Amarat"
1275256,2021,ICC Men's Cricket World Cup League 2,ODI,2021-09-26,Papua New Guinea,Oman,Papua New Guinea,field,Oman,0,0,0,50,1,2,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2), Al Amarat"
