match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1118463,2017,2017-09-07,ICC World Cricket League Division Five,Italy,Vanuatu,Vanuatu,field,Vanuatu,"Willowmoore Park B Field, Benoni",1,0,0,1,0,0,1,1,0,1,0,100,1,1
1118462,2017,2017-09-07,ICC World Cricket League Division Five,Guernsey,Ghana,Ghana,field,Guernsey,"Willowmoore Park, Benoni",1,1,100,1,1,100,2,2,1,0,50,0,1,4
1118461,2017,2017-09-07,ICC World Cricket League Division Five,Cayman Islands,Germany,Cayman Islands,bat,Germany,"Willowmoore Park A Field, Benoni",1,0,0,1,0,0,1,1,0,1,0,100,0,1
1118460,2017,2017-09-06,ICC World Cricket League Division Five,Germany,Vanuatu,Vanuatu,field,Vanuatu,"Willowmoore Park C Field, Benoni",1,0,0,1,0,0,1,1,0,1,0,100,2,1
1118459,2017,2017-09-06,ICC World Cricket League Division Five,Jersey,Ghana,Ghana,field,Jersey,"Willowmoore Park B Field, Benoni",1,1,100,1,1,100,1,1,1,0,100,0,4,5
1118458,2017,2017-09-06,ICC World Cricket League Division Five,Italy,Cayman Islands,Italy,bat,Italy,"Willowmoore Park A Field, Benoni",1,1,100,1,1,100,2,1,1,0,50,0,1,0
1118457,2017,2017-09-06,ICC World Cricket League Division Five,Guernsey,Qatar,Qatar,field,Qatar,"Willowmoore Park, Benoni",1,0,0,1,0,0,2,1,0,1,0,100,2,1
1118456,2017,2017-09-04,ICC World Cricket League Division Five,Qatar,Italy,Italy,field,Italy,"Willowmoore Park C Field, Benoni",1,0,0,1,0,0,2,1,0,1,0,100,3,4
1118454,2017,2017-09-04,ICC World Cricket League Division Five,Vanuatu,Ghana,Vanuatu,bat,Ghana,"Willowmoore Park A Field, Benoni",3,2,67,1,0,0,1,1,0,1,0,100,2,5
1118453,2017,2017-09-04,ICC World Cricket League Division Five,Germany,Jersey,Jersey,field,Jersey,"Willowmoore Park, Benoni",1,0,0,1,0,0,1,2,0,1,0,50,1,5
