match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
804253,2015,LV= County Championship,MDM,2015-07-21,Sussex,Nottinghamshire,Nottinghamshire,bat,Nottinghamshire,17,0,0,100,2,1,"Cricket Field Road Ground, Horsham"
804249,2015,LV= County Championship,MDM,2015-07-21,Warwickshire,Somerset,Somerset,bat,Warwickshire,30,50,5,50,1,2,"Edgbaston Foundation Community Sports Ground, Birmingham"
804247,2015,LV= County Championship,MDM,2015-07-15,Warwickshire,Durham,Durham,bat,Warwickshire,71,75,75,2,2,1,"Riverside Ground, Chester-Le-Street"
804243,2015,LV= County Championship,MDM,2015-07-09,Worcestershire,Hampshire,Worcestershire,bat,Worcestershire,25,50,2,50,1,2,"County Ground, New Road, Worcester"
804241,2015,LV= County Championship,MDM,2015-07-08,Yorkshire,Warwickshire,Yorkshire,bat,Yorkshire,75,100,100,0,5,2,"Edgbaston Foundation Community Sports Ground, Birmingham"
804235,2015,LV= County Championship,MDM,2015-07-02,Worcestershire,Nottinghamshire,Worcestershire,field,Nottinghamshire,29,25,25,12,1,0,"Trent Bridge, Nottingham"
804231,2015,LV= County Championship,MDM,2015-07-01,Middlesex,Hampshire,Middlesex,field,Middlesex,33,50,5,50,2,3,"Lord'S, London"
804229,2015,LV= County Championship,MDM,2015-07-01,Yorkshire,Durham,Durham,field,Yorkshire,80,66,66,2,5,0,"Riverside Ground, Chester-Le-Street"
804227,2015,LV= County Championship,MDM,2015-06-24,Yorkshire,Nottinghamshire,Yorkshire,field,Yorkshire,86,100,7,0,5,0,"Headingley, Leeds"
804223,2015,LV= County Championship,MDM,2015-06-23,Somerset,Hampshire,Somerset,bat,Somerset,33,33,33,12,3,2,"The Rose Bowl, Southampton"
804221,2015,LV= County Championship,MDM,2015-06-18,Sussex,Durham,Sussex,field,Durham,42,50,50,50,3,0,"Arundel Castle Cricket Club Ground, Arundel"
804219,2015,LV= County Championship,MDM,2015-06-15,Worcestershire,Warwickshire,Worcestershire,bat,Warwickshire,0,0,0,100,1,3,"County Ground, New Road, Worcester"
804217,2015,LV= County Championship,MDM,2015-06-17,Somerset,Nottinghamshire,Nottinghamshire,bat,Somerset,75,100,26,0,4,0,"County Ground, Taunton"
804215,2015,LV= County Championship,MDM,2015-06-09,Yorkshire,Middlesex,Middlesex,bat,Yorkshire,29,100,3,0,5,2,"Headingley, Leeds"
804213,2015,LV= County Championship,MDM,2015-06-09,Sussex,Hampshire,Sussex,bat,Hampshire,67,50,2,50,4,2,"County Ground, Hove, Brighton"
804211,2015,LV= County Championship,MDM,2015-06-09,Somerset,Durham,Durham,bat,Durham,50,0,0,4,4,1,"Riverside Ground, Chester-Le-Street"
804209,2015,LV= County Championship,MDM,2015-06-03,Sussex,Nottinghamshire,Sussex,field,Nottinghamshire,17,25,25,12,3,0,"Trent Bridge, Nottingham"
804201,2015,LV= County Championship,MDM,2015-05-26,Warwickshire,Sussex,Warwickshire,bat,Sussex,0,0,0,16,2,2,"County Ground, Hove, Brighton"
804197,2015,LV= County Championship,MDM,2015-05-20,Warwickshire,Durham,Warwickshire,bat,Warwickshire,71,66,5,33,2,2,"Edgbaston Foundation Community Sports Ground, Birmingham"
804195,2015,LV= County Championship,MDM,2015-05-19,Somerset,Nottinghamshire,Nottinghamshire,field,Somerset,75,66,66,8,4,0,"Trent Bridge, Nottingham"
804191,2015,LV= County Championship,MDM,2015-05-13,Yorkshire,Hampshire,Yorkshire,bat,Yorkshire,50,50,3,50,5,2,"Headingley, Leeds"
804189,2015,LV= County Championship,MDM,2015-05-12,Sussex,Middlesex,Sussex,field,Middlesex,40,50,8,50,4,2,"County Ground, Hove, Brighton"
804187,2015,LV= County Championship,MDM,2015-05-12,Nottinghamshire,Durham,Durham,field,Durham,50,25,25,6,2,2,"Riverside Ground, Chester-Le-Street"
804185,2015,LV= County Championship,MDM,2015-05-12,Worcestershire,Warwickshire,Worcestershire,field,Warwickshire,0,0,0,25,2,3,"Edgbaston Foundation Community Sports Ground, Birmingham"
804183,2015,LV= County Championship,MDM,2015-05-05,Worcestershire,Somerset,Worcestershire,field,Worcestershire,25,33,2,66,1,3,"County Ground, New Road, Worcester"
804181,2015,LV= County Championship,MDM,2015-05-05,Middlesex,Durham,Durham,field,Middlesex,67,60,15,40,1,3,"Lord'S, London"
804177,2015,LV= County Championship,MDM,2015-04-29,Somerset,Middlesex,Middlesex,field,Middlesex,67,33,6,66,4,2,"County Ground, Taunton"
804173,2015,LV= County Championship,MDM,2015-04-29,Sussex,Durham,Durham,field,Durham,42,28,28,11,3,3,"Riverside Ground, Chester-Le-Street"
804169,2015,LV= County Championship,MDM,2015-04-22,Worcestershire,Sussex,Sussex,bat,Sussex,43,33,33,33,1,2,"County Ground, Hove, Brighton"
804163,2015,LV= County Championship,MDM,2015-04-14,Somerset,Durham,Somerset,bat,Durham,50,66,13,33,5,3,"County Ground, Taunton"
804159,2015,LV= County Championship,MDM,2015-04-15,Sussex,Hampshire,Sussex,bat,Sussex,67,100,100,0,2,3,"The Rose Bowl, Southampton"
770817,2015,Plunket Shield,Plunket Shield,2015-04-04,Otago Volts,Auckland Aces,Auckland Aces,field,Auckland Aces,25,0,0,20,1,2,"Colin Maiden Park, Auckland"
770815,2015,Plunket Shield,Plunket Shield,2015-04-04,Northern Districts,Canterbury,Canterbury,field,Canterbury,33,0,0,100,3,3,"Bay Oval, Mount Maunganui"
770811,2015,Plunket Shield,Plunket Shield,2015-03-28,Wellington Firebirds,Northern Districts,Wellington Firebirds,field,Wellington Firebirds,45,100,16,0,2,3,"Basin Reserve, Wellington"
770809,2015,Plunket Shield,Plunket Shield,2015-03-27,Central Stags,Auckland Aces,Central Stags,field,Auckland Aces,58,33,25,66,1,1,"Mclean Park, Napier"
770807,2015,Plunket Shield,Plunket Shield,2015-03-28,Otago Volts,Canterbury,Otago Volts,field,Otago Volts,38,100,12,0,1,2,"University Oval, Dunedin"
770805,2015,Plunket Shield,Plunket Shield,2015-03-21,Otago Volts,Northern Districts,Northern Districts,bat,Northern Districts,15,0,0,33,2,2,"Seddon Park, Hamilton"
770803,2015,Plunket Shield,Plunket Shield,2015-03-20,Wellington Firebirds,Auckland Aces,Auckland Aces,field,Wellington Firebirds,45,66,66,20,1,2,"Colin Maiden Park, Auckland"
770801,2015,Plunket Shield,Plunket Shield,2015-03-20,Central Stags,Canterbury,Central Stags,field,Canterbury,42,50,33,50,2,3,"Saxton Oval, Nelson"
770799,2015,Plunket Shield,Plunket Shield,2015-03-12,Otago Volts,Auckland Aces,Otago Volts,field,Otago Volts,25,33,12,66,1,3,"University Oval, Dunedin"
770797,2015,Plunket Shield,Plunket Shield,2015-03-12,Northern Districts,Canterbury,Northern Districts,field,Canterbury,33,66,66,5,2,4,"Hagley Oval, Christchurch"
770795,2015,Plunket Shield,Plunket Shield,2015-03-11,Wellington Firebirds,Central Stags,Central Stags,bat,Wellington Firebirds,50,100,100,0,1,4,"Pukekura Park, New Plymouth"
770793,2015,Plunket Shield,Plunket Shield,2015-03-04,Canterbury,Auckland Aces,Auckland Aces,bat,Canterbury,50,100,100,0,4,3,"Colin Maiden Park, Auckland"
770789,2015,Plunket Shield,Plunket Shield,2015-03-02,Northern Districts,Central Stags,Northern Districts,bat,Northern Districts,58,100,50,0,1,5,"Cobham Oval (New), Whangarei"
770787,2015,Plunket Shield,Plunket Shield,2015-02-19,Canterbury,Auckland Aces,Auckland Aces,field,Auckland Aces,50,66,66,33,4,2,"Mainpower Oval, Rangiora"
770783,2015,Plunket Shield,Plunket Shield,2015-02-19,Wellington Firebirds,Otago Volts,Otago Volts,field,Otago Volts,67,0,0,100,1,2,"Karori Park, Wellington"
770779,2015,Plunket Shield,Plunket Shield,2015-02-09,Wellington Firebirds,Canterbury,Canterbury,field,Canterbury,47,0,0,100,1,3,"Basin Reserve, Wellington"
770775,2014,Plunket Shield,Plunket Shield,2014-12-21,Central Stags,Auckland Aces,Auckland Aces,field,Central Stags,58,33,33,22,3,2,"Eden Park Outer Oval, Auckland"
770773,2014,Plunket Shield,Plunket Shield,2014-12-20,Wellington Firebirds,Northern Districts,Wellington Firebirds,field,Northern Districts,45,25,25,50,1,2,"Seddon Park, Hamilton"
770771,2014,Plunket Shield,Plunket Shield,2014-12-21,Otago Volts,Canterbury,Canterbury,field,Otago Volts,38,33,33,16,1,3,"Mainpower Oval, Rangiora"
770769,2014,Plunket Shield,Plunket Shield,2014-12-14,Otago Volts,Northern Districts,Otago Volts,field,Northern Districts,15,33,12,66,1,1,"University Oval, Dunedin"
770767,2014,Plunket Shield,Plunket Shield,2014-12-14,Central Stags,Canterbury,Central Stags,field,Canterbury,42,25,25,17,2,3,"Hagley Oval, Christchurch"
770765,2014,Plunket Shield,Plunket Shield,2014-12-14,Wellington Firebirds,Auckland Aces,Auckland Aces,field,Auckland Aces,45,0,0,100,1,1,"Basin Reserve, Wellington"
770763,2014,Plunket Shield,Plunket Shield,2014-10-29,Otago Volts,Central Stags,Otago Volts,bat,Central Stags,25,0,0,100,1,5,"Nelson Park, Napier"
770761,2014,Plunket Shield,Plunket Shield,2014-10-28,Wellington Firebirds,Canterbury,Wellington Firebirds,field,Wellington Firebirds,47,66,66,11,0,3,"Hagley Oval, Christchurch"
770759,2014,Plunket Shield,Plunket Shield,2014-10-26,Northern Districts,Auckland Aces,Northern Districts,bat,Auckland Aces,25,0,0,100,2,0,"Cobham Oval (New), Whangarei"
693007,2014,LV= County Championship,MDM,2014-09-26,Kent,Gloucestershire,Gloucestershire,bat,Gloucestershire,57,50,14,50,3,2,"St Lawrence Ground, Canterbury"
693005,2014,LV= County Championship,MDM,2014-09-25,Worcestershire,Essex,Essex,field,Essex,33,25,25,6,2,2,"County Ground, Chelmsford"
693003,2014,LV= County Championship,MDM,2014-09-25,Leicestershire,Derbyshire,Leicestershire,field,Derbyshire,33,50,50,3,2,4,"County Ground, Derby"
693001,2014,LV= County Championship,MDM,2014-09-25,Hampshire,Glamorgan,Hampshire,bat,Hampshire,100,100,100,0,2,2,"Sophia Gardens, Cardiff"
692997,2014,LV= County Championship,MDM,2014-09-16,Leicestershire,Essex,Essex,field,Essex,40,0,0,100,2,2,"Grace Road, Leicester"
692995,2014,LV= County Championship,MDM,2014-09-17,Surrey,Derbyshire,Derbyshire,field,Derbyshire,75,50,3,50,3,3,"Kennington Oval, London"
692991,2014,LV= County Championship,MDM,2014-09-11,Kent,Essex,Kent,bat,Essex,10,0,0,12,2,3,"County Ground, Chelmsford"
692989,2014,LV= County Championship,MDM,2014-09-12,Worcestershire,Surrey,Worcestershire,bat,Worcestershire,25,33,2,66,2,4,"County Ground, New Road, Worcester"
692987,2014,LV= County Championship,MDM,2014-09-11,Glamorgan,Derbyshire,Glamorgan,bat,Glamorgan,50,66,33,33,2,3,"Sophia Gardens, Cardiff"
692985,2014,LV= County Championship,MDM,2014-09-03,Leicestershire,Hampshire,Leicestershire,bat,Hampshire,0,0,0,3,2,3,"The Rose Bowl, Southampton"
692981,2014,LV= County Championship,MDM,2014-09-03,Worcestershire,Derbyshire,Derbyshire,bat,Derbyshire,50,50,50,3,1,3,"County Ground, Derby"
