match_id,season,match_date,event_name,team1,team2,toss_winner,toss_decision,winner,ground,h2h,h2h_team1_wins,h2h_team1_wins%,h2h_venue,h2h_venue_team1_wins,h2h_venue_team1_wins%,team1_venue,team2_venue,team1_venue_wins,team2_venue_wins,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins
1410509,2024,2024-05-19,Charlotte Edwards Cup,Western Storm,South East Stars,South East Stars,bat,South East Stars,"County Ground, Bristol",4,0,0,2,0,0,8,2,0,2,0,100,2,4
1398270,2024,2024-05-19,Pakistan Women tour of England,Pakistan,England,England,bat,England,"Headingley, Leeds",17,1,6,1,0,0,1,1,0,1,0,100,1,4
1410508,2024,2024-05-18,Charlotte Edwards Cup,The Blaze,Southern Vipers,Southern Vipers,field,The Blaze,"The Rose Bowl, Southampton",3,2,67,1,1,100,1,11,1,0,100,0,4,3
1398269,2024,2024-05-17,Pakistan Women tour of England,Pakistan,England,England,bat,England,"County Ground, Northampton",17,1,6,1,0,0,1,5,0,1,0,20,1,4
1398268,2024,2024-05-11,Pakistan Women tour of England,Pakistan,England,Pakistan,field,England,"Edgbaston Foundation Community Sports Ground, Birmingham",17,1,6,1,0,0,3,7,0,1,0,14,1,4
1429397,2024,2024-05-09,India Women tour of Bangladesh,India,Bangladesh,India,bat,India,"Sylhet International Cricket Stadium, Academy Ground, Sylhet",15,12,80,7,7,100,9,14,7,0,77,0,4,0
1425660,2024,2024-05-07,ICC Women's T20 World Cup Qualifier,Sri Lanka,Scotland,Scotland,field,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",3,3,100,2,2,100,3,2,2,0,66,0,5,4
1429396,2024,2024-05-06,India Women tour of Bangladesh,India,Bangladesh,Bangladesh,field,India,"Sylhet International Cricket Stadium, Academy Ground, Sylhet",15,12,80,7,7,100,9,14,7,0,77,0,3,0
1425659,2024,2024-05-05,ICC Women's T20 World Cup Qualifier,United Arab Emirates,Sri Lanka,United Arab Emirates,field,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",2,0,0,1,0,0,4,1,0,1,0,100,3,5
1425658,2024,2024-05-05,ICC Women's T20 World Cup Qualifier,Scotland,Ireland,Ireland,bat,Scotland,"Zayed Cricket Stadium, Abu Dhabi",15,5,33,1,1,100,1,4,1,0,100,0,4,5
1426088,2024,2024-05-03,West Indies Women tour of Pakistan,West Indies,Pakistan,West Indies,field,West Indies,"National Stadium, Karachi",15,12,80,5,4,80,5,8,4,1,80,12,3,1
1425657,2024,2024-05-03,ICC Women's T20 World Cup Qualifier,Netherlands,Ireland,Ireland,bat,Ireland,"Zayed Cricket Stadium, Abu Dhabi",12,1,8,1,0,0,1,4,0,1,0,25,3,5
1425656,2024,2024-05-03,ICC Women's T20 World Cup Qualifier,Sri Lanka,United States Of America,Sri Lanka,bat,Sri Lanka,"Tolerance Oval, Abu Dhabi",1,1,100,1,1,100,1,1,1,0,100,0,5,2
1425655,2024,2024-05-03,ICC Women's T20 World Cup Qualifier,United Arab Emirates,Vanuatu,Vanuatu,field,United Arab Emirates,"Zayed Cricket Stadium, Abu Dhabi",1,1,100,1,1,100,4,2,1,0,25,0,3,3
1425654,2024,2024-05-03,ICC Women's T20 World Cup Qualifier,Thailand,Scotland,Thailand,bat,Scotland,"Tolerance Oval, Abu Dhabi",6,1,17,1,0,0,2,4,0,1,0,25,2,4
1429395,2024,2024-05-02,India Women tour of Bangladesh,India,Bangladesh,India,field,India,"Sylhet International Cricket Stadium, Academy Ground, Sylhet",15,12,80,7,7,100,9,14,7,0,77,0,3,0
1426087,2024,2024-05-02,West Indies Women tour of Pakistan,West Indies,Pakistan,West Indies,bat,Pakistan,"National Stadium, Karachi",15,12,80,5,4,80,5,8,4,1,80,12,4,1
1425653,2024,2024-05-01,ICC Women's T20 World Cup Qualifier,United States Of America,Thailand,Thailand,field,Thailand,"Zayed Cricket Stadium, Abu Dhabi",1,0,0,1,0,0,2,1,0,1,0,100,2,2
1425652,2024,2024-05-01,ICC Women's T20 World Cup Qualifier,Vanuatu,Ireland,Ireland,field,Ireland,"Tolerance Oval, Abu Dhabi",1,0,0,1,0,0,1,3,0,1,0,33,3,5
1425651,2024,2024-05-01,ICC Women's T20 World Cup Qualifier,Sri Lanka,Uganda,Sri Lanka,bat,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",1,1,100,1,1,100,3,2,1,0,33,0,5,5
1425650,2024,2024-05-01,ICC Women's T20 World Cup Qualifier,Zimbabwe,Netherlands,Netherlands,bat,Netherlands,"Tolerance Oval, Abu Dhabi",2,1,50,1,0,0,4,1,0,1,0,100,2,5
1429394,2024,2024-04-30,India Women tour of Bangladesh,India,Bangladesh,Bangladesh,bat,India,"Sylhet International Cricket Stadium, Academy Ground, Sylhet",15,12,80,7,7,100,9,14,7,0,77,0,3,0
1426086,2024,2024-04-30,West Indies Women tour of Pakistan,West Indies,Pakistan,Pakistan,field,West Indies,"National Stadium, Karachi",15,12,80,5,4,80,5,8,4,1,80,12,3,1
1425649,2024,2024-04-29,ICC Women's T20 World Cup Qualifier,United Arab Emirates,Netherlands,Netherlands,bat,United Arab Emirates,"Zayed Cricket Stadium, Abu Dhabi",3,3,100,1,1,100,4,1,1,0,25,0,3,4
1425648,2024,2024-04-29,ICC Women's T20 World Cup Qualifier,Uganda,Thailand,Thailand,field,Thailand,"Tolerance Oval, Abu Dhabi",2,0,0,1,0,0,2,1,0,1,0,100,1,2
1425647,2024,2024-04-29,ICC Women's T20 World Cup Qualifier,Zimbabwe,Ireland,Zimbabwe,field,Ireland,"Zayed Cricket Stadium, Abu Dhabi",8,0,0,1,0,0,2,4,0,1,0,25,3,5
1425646,2024,2024-04-29,ICC Women's T20 World Cup Qualifier,United States Of America,Scotland,United States of America,field,Scotland,"Tolerance Oval, Abu Dhabi",3,0,0,2,0,0,5,4,0,2,0,50,3,3
1429393,2024,2024-04-28,India Women tour of Bangladesh,India,Bangladesh,India,bat,India,"Sylhet International Cricket Stadium, Academy Ground, Sylhet",15,12,80,7,7,100,9,14,7,0,77,0,2,1
