match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
946551,2016,Pakistan Women in England T20I Series,T20I,2016-07-03,Pakistan,England,England,bat,England,6,0,0,33,2,4,"County Ground, Bristol"
923323,2015,Bangladesh Women in Pakistan T20I Series,T20I,2015-10-01,Pakistan,Bangladesh,Pakistan,bat,Pakistan,64,100,100,0,2,1,"Southend Club Cricket Stadium, Karachi"
923321,2015,Bangladesh Women in Pakistan T20I Series,T20I,2015-09-30,Pakistan,Bangladesh,Pakistan,bat,Pakistan,64,100,100,0,2,2,"Southend Club Cricket Stadium, Karachi"
907399,2016,West Indies Women in South Africa T20I Series,T20I,2016-03-09,West Indies,South Africa,South Africa,bat,South Africa,47,0,0,33,3,3,"Newlands, Cape Town"
907395,2016,West Indies Women in South Africa T20I Series,T20I,2016-03-04,West Indies,South Africa,South Africa,bat,South Africa,47,0,0,100,3,3,"Kingsmead, Durban"
907385,2016,England Women in South Africa T20I Series,T20I,2016-02-21,South Africa,England,England,field,England,16,0,0,100,4,4,"New Wanderers Stadium, Johannesburg"
907381,2016,England Women in South Africa T20I Series,T20I,2016-02-18,South Africa,England,South Africa,field,England,16,0,0,33,4,3,"Boland Bank Park, Paarl"
896549,2016,Women's Big Bash League,Women's Big Bash League,2016-01-22,Sydney Sixers,Hobart Hurricanes,Hobart Hurricanes,bat,Sydney Sixers,94,100,50,0,2,3,"Melbourne Cricket Ground, Melbourne"
896547,2016,Women's Big Bash League,Women's Big Bash League,2016-01-21,Sydney Thunder,Perth Scorchers,Sydney Thunder,bat,Sydney Thunder,29,100,33,0,3,2,"Adelaide Oval, Adelaide"
896545,2016,Women's Big Bash League,Women's Big Bash League,2016-01-17,Perth Scorchers,Melbourne Renegades,Perth Scorchers,field,Perth Scorchers,65,100,100,0,2,5,Adelaide Oval No. 2
896527,2016,Women's Big Bash League,Women's Big Bash League,2016-01-15,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,bat,Sydney Sixers,94,100,100,0,2,2,"Waverley Oval, Sydney"
896493,2015,Women's Big Bash League,Women's Big Bash League,2015-12-31,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,bat,Adelaide Strikers,37,33,25,11,3,1,"Adelaide Oval, Adelaide"
896487,2015,Women's Big Bash League,Women's Big Bash League,2015-12-27,Perth Scorchers,Melbourne Stars,Perth Scorchers,field,Perth Scorchers,53,60,27,40,3,0,"W.A.C.A. Ground, Perth"
896485,2015,Women's Big Bash League,Women's Big Bash League,2015-12-26,Perth Scorchers,Melbourne Stars,Melbourne Stars,bat,Perth Scorchers,53,60,27,40,3,1,"W.A.C.A. Ground, Perth"
896471,2015,Women's Big Bash League,Women's Big Bash League,2015-12-19,Sydney Sixers,Melbourne Stars,Sydney Sixers,bat,Melbourne Stars,50,0,0,66,3,2,"Drummoyne Oval, Sydney"
896467,2015,Women's Big Bash League,Women's Big Bash League,2015-12-19,Brisbane Heat,Adelaide Strikers,Adelaide Strikers,bat,Brisbane Heat,62,100,100,0,5,0,"Brisbane Cricket Ground, Woolloongabba, Brisbane"
896463,2015,Women's Big Bash League,Women's Big Bash League,2015-12-18,Sydney Sixers,Melbourne Stars,Sydney Sixers,bat,Melbourne Stars,50,0,0,66,3,2,"Drummoyne Oval, Sydney"
895791,2016,India Women in Australia T20I Series,T20I,2016-01-31,India,Australia,India,field,Australia,23,0,0,33,2,5,"Sydney Cricket Ground, Sydney"
895789,2016,India Women in Australia T20I Series,T20I,2016-01-29,India,Australia,India,field,India,23,50,50,20,3,5,"Melbourne Cricket Ground, Melbourne"
892043,2015,Pakistan Women in West Indies T20I Series,T20I,2015-10-29,West Indies,Pakistan,West Indies,field,West Indies,80,100,100,0,4,2,"National Cricket Stadium, St George'S, Grenada"
881755,2015,ICC Women's World Twenty20 Qualifier,T20I,2015-12-05,Ireland,Bangladesh,Bangladesh,bat,Ireland,46,100,100,0,2,3,"Terdthai Cricket Ground, Bangkok"
856121,2015,West Indies Women in Sri Lanka T20I Series,T20I,2015-05-26,West Indies,Sri Lanka,West Indies,field,West Indies,77,83,71,16,4,1,"R.Premadasa Stadium, Khettarama, Colombo"
856119,2015,West Indies Women in Sri Lanka T20I Series,T20I,2015-05-25,West Indies,Sri Lanka,Sri Lanka,bat,West Indies,77,83,71,16,3,0,"R.Premadasa Stadium, Khettarama, Colombo"
856117,2015,West Indies Women tour of Sri Lanka,T20I,2015-05-23,West Indies,Sri Lanka,Sri Lanka,field,Sri Lanka,77,83,71,16,3,1,"R.Premadasa Stadium, Khettarama, Colombo"
828251,2015,Pakistan Women v South Africa Women T20I Series,T20I,2015-03-22,South Africa,Pakistan,South Africa,field,South Africa,45,33,25,33,3,2,"Sharjah Cricket Association Stadium, Sharjah"
828249,2015,Pakistan Women v South Africa Women T20I Series,T20I,2015-03-20,South Africa,Pakistan,South Africa,bat,Pakistan,45,33,25,33,3,2,"Sharjah Cricket Association Stadium, Sharjah"
828247,2015,Pakistan Women v South Africa Women T20I Series,T20I,2015-03-19,South Africa,Pakistan,Pakistan,field,Pakistan,45,33,25,33,3,3,"Sharjah Cricket Association Stadium, Sharjah"
808871,2015,Pakistan Women v Sri Lanka Women T20I Series,T20I,2015-01-17,Sri Lanka,Pakistan,Pakistan,bat,Sri Lanka,36,33,20,33,3,2,"Sharjah Cricket Association Stadium, Sharjah"
808869,2015,Pakistan Women v Sri Lanka Women T20I Series,T20I,2015-01-16,Sri Lanka,Pakistan,Pakistan,bat,Pakistan,36,33,20,33,4,2,"Sharjah Cricket Association Stadium, Sharjah"
798621,2015,Australia Women in Ireland T20I Series,T20I,2015-08-22,Ireland,Australia,Australia,bat,Australia,0,0,0,100,2,5,"Ymca Cricket Club, Dublin"
798619,2015,Australia Women in Ireland T20I Series,T20I,2015-08-21,Ireland,Australia,Australia,bat,Australia,0,0,0,100,3,5,"Ymca Cricket Club, Dublin"
798615,2015,Australia Women in Ireland T20I Series,T20I,2015-08-19,Ireland,Australia,Ireland,field,Australia,0,0,0,100,3,5,"Ymca Cricket Club, Dublin"
798381,2015,Women's Ashes,T20I,2015-08-31,England,Australia,England,field,England,42,100,100,0,3,5,"Sophia Gardens, Cardiff"
798379,2015,Women's Ashes,T20I,2015-08-28,England,Australia,England,field,Australia,42,0,0,100,3,5,"County Ground, Hove, Brighton"
798377,2015,Women's Ashes,T20I,2015-08-26,England,Australia,England,field,England,42,66,66,33,4,4,"County Ground, Chelmsford"
757515,2014,South Africa Women in Sri Lanka T20I Series,T20I,2014-10-26,Sri Lanka,South Africa,Sri Lanka,bat,South Africa,38,0,0,100,5,4,"Mercantile Cricket Association Ground, Colombo"
757513,2014,South Africa Women in Sri Lanka T20I Series,T20I,2014-10-25,Sri Lanka,South Africa,Sri Lanka,bat,South Africa,38,50,50,50,5,4,"Colts Cricket Club Ground, Colombo"
757511,2014,South Africa Women in Sri Lanka T20I Series,T20I,2014-10-23,Sri Lanka,South Africa,Sri Lanka,bat,Sri Lanka,38,50,50,50,4,3,"Colts Cricket Club Ground, Colombo"
754805,2014,West Indies Women in Australia T20I Series,T20I,2014-11-07,West Indies,Australia,West Indies,bat,Australia,17,0,0,20,3,4,"Melbourne Cricket Ground, Melbourne"
754801,2014,West Indies Women in Australia T20I Series,T20I,2014-11-02,West Indies,Australia,Australia,field,Australia,17,33,33,22,3,4,"North Sydney Oval, Sydney"
754799,2014,Pakistan Women in Australia T20I Series,T20I,2014-09-05,Pakistan,Australia,Australia,bat,Australia,0,0,0,100,1,4,"Kerrydale Oval, Gold Coast"
754797,2014,Pakistan Women in Australia T20I Series,T20I,2014-09-03,Pakistan,Australia,Pakistan,bat,Australia,0,0,0,100,0,3,"Kerrydale Oval, Gold Coast"
754795,2014,Pakistan Women in Australia T20I Series,T20I,2014-08-31,Pakistan,Australia,Australia,bat,Australia,0,0,0,100,1,4,"Kerrydale Oval, Gold Coast"
754793,2014,Pakistan Women in Australia T20I Series,T20I,2014-08-30,Pakistan,Australia,Pakistan,bat,Australia,0,0,0,100,1,3,"Kerrydale Oval, Gold Coast"
718467,2014,Women's World T20,T20I,2014-04-03,Ireland,Bangladesh,Bangladesh,bat,Bangladesh,46,0,0,7,4,3,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
718465,2014,Women's World T20,T20I,2014-04-03,Sri Lanka,Pakistan,Pakistan,bat,Pakistan,36,33,9,40,3,2,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
698995,2014,PCB Qatar Women's 20-over Tri-Series,T20I,2014-01-24,South Africa,Pakistan,Pakistan,field,Pakistan,45,0,0,100,3,1,"West End Park International Cricket Stadium, Doha"
698987,2014,PCB Qatar Women's 20-over Tri-Series,T20I,2014-01-20,South Africa,Ireland,Ireland,field,South Africa,83,100,33,0,2,2,"West End Park International Cricket Stadium, Doha"
698985,2014,PCB Qatar Women's 20-over Tri-Series,T20I,2014-01-19,Pakistan,Ireland,Ireland,field,Ireland,70,0,0,50,1,3,"West End Park International Cricket Stadium, Doha"
698983,2014,PCB Qatar Women's 20-over Tri-Series,T20I,2014-01-19,South Africa,Pakistan,Pakistan,field,Pakistan,45,0,0,100,2,0,"West End Park International Cricket Stadium, Doha"
693437,2014,South Africa Women in England T20I Series,T20I,2014-09-07,South Africa,England,South Africa,field,England,16,0,0,28,2,4,"Edgbaston Foundation Community Sports Ground, Birmingham"
693435,2014,South Africa Women in England T20I Series,T20I,2014-09-03,South Africa,England,England,bat,England,16,0,0,20,2,4,"County Ground, Northampton"
693433,2014,South Africa Women in England T20I Series,T20I,2014-09-01,South Africa,England,England,field,England,16,0,0,25,2,4,"County Ground, Chelmsford"
683015,2014,Women's World T20,T20I,2014-04-06,England,Australia,Australia,field,Australia,42,0,0,20,4,3,"Shere Bangla National Stadium, Mirpur, Dhaka"
683013,2014,Women's World T20,T20I,2014-04-04,South Africa,England,England,field,England,16,0,0,100,3,4,"Shere Bangla National Stadium, Mirpur, Dhaka"
683011,2014,Women's World T20,T20I,2014-04-03,West Indies,Australia,Australia,bat,Australia,17,0,0,20,3,2,"Shere Bangla National Stadium, Mirpur, Dhaka"
683009,2014,Women's World T20,T20I,2014-04-02,Pakistan,India,India,bat,India,23,50,14,10,1,2,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
683007,2014,Women's World T20,T20I,2014-04-02,Sri Lanka,New Zealand,Sri Lanka,bat,New Zealand,17,0,0,33,3,4,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
683005,2014,Women's World T20,T20I,2014-04-01,West Indies,India,West Indies,bat,India,15,0,0,10,4,3,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
683003,2014,Women's World T20,T20I,2014-04-01,Sri Lanka,Bangladesh,Bangladesh,bat,Bangladesh,73,50,9,7,3,2,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
683001,2014,Women's World T20,T20I,2014-03-31,South Africa,New Zealand,New Zealand,bat,South Africa,29,100,50,0,3,4,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682999,2014,Women's World T20,T20I,2014-03-31,Pakistan,Ireland,Pakistan,bat,Pakistan,70,100,14,0,1,3,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682997,2014,Women's World T20,T20I,2014-03-30,Sri Lanka,England,Sri Lanka,bat,England,25,0,0,33,3,5,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682995,2014,Women's World T20,T20I,2014-03-30,India,Bangladesh,India,bat,India,81,100,87,0,3,2,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682993,2014,Women's World T20,T20I,2014-03-29,Pakistan,Australia,Australia,bat,Australia,0,0,0,50,1,2,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682991,2014,Women's World T20,T20I,2014-03-29,South Africa,Ireland,South Africa,bat,South Africa,83,100,50,0,2,4,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682989,2014,Women's World T20,T20I,2014-03-28,West Indies,Sri Lanka,Sri Lanka,bat,West Indies,77,100,25,0,3,2,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682985,2014,Women's World T20,T20I,2014-03-27,Pakistan,New Zealand,New Zealand,bat,New Zealand,20,0,0,33,2,4,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682981,2014,Women's World T20,T20I,2014-03-26,India,England,India,bat,England,24,0,0,33,3,5,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682979,2014,Women's World T20,T20I,2014-03-26,West Indies,Bangladesh,West Indies,bat,West Indies,100,100,25,0,4,1,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682975,2014,Women's World T20,T20I,2014-03-25,New Zealand,Ireland,New Zealand,bat,New Zealand,100,100,50,0,4,5,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682973,2014,Women's World T20,T20I,2014-03-24,Sri Lanka,India,Sri Lanka,bat,Sri Lanka,20,33,9,20,4,3,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682971,2014,Women's World T20,T20I,2014-03-24,West Indies,England,England,field,West Indies,17,100,25,0,3,5,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
682967,2014,Women's World T20,T20I,2014-03-23,New Zealand,Australia,Australia,field,New Zealand,23,100,50,0,4,2,"Sylhet International Cricket Stadium, Academy Ground, Sylhet"
668519,2013,Sri Lanka Women in South Africa T20I Series,T20I,2013-11-04,Sri Lanka,South Africa,South Africa,field,South Africa,38,50,50,50,5,3,"Senwes Park, Potchefstroom"
668517,2013,Sri Lanka Women in South Africa T20I Series,T20I,2013-11-02,Sri Lanka,South Africa,South Africa,field,Sri Lanka,38,50,50,50,5,3,"Senwes Park, Potchefstroom"
668515,2013,Sri Lanka Women in South Africa T20I Series,T20I,2013-10-31,Sri Lanka,South Africa,South Africa,field,South Africa,38,50,50,50,5,3,"Senwes Park, Potchefstroom"
666049,2014,Women's Ashes,T20I,2014-02-02,England,Australia,Australia,field,Australia,42,0,0,100,4,3,"Stadium Australia, Sydney"
666047,2014,Women's Ashes,T20I,2014-01-31,England,Australia,Australia,field,Australia,42,0,0,20,3,3,"Melbourne Cricket Ground, Melbourne"
664295,2013,Bangladesh Women in South Africa T20I Series,T20I,2013-09-15,South Africa,Bangladesh,South Africa,bat,South Africa,89,100,66,0,3,0,"Senwes Park, Potchefstroom"
664293,2013,Bangladesh Women in South Africa T20I Series,T20I,2013-09-14,South Africa,Bangladesh,Bangladesh,bat,South Africa,89,100,66,0,2,0,"Senwes Park, Potchefstroom"
644941,2013,,T20I,2013-07-16,Pakistan,Ireland,Pakistan,bat,Pakistan,70,100,100,0,3,5,"Ymca Cricket Club, Dublin"
640947,2013,ICC Women's World Twenty20 Qualifier,T20I,2013-07-29,Pakistan,Ireland,Pakistan,field,Pakistan,70,100,100,0,3,5,"Ymca Cricket Club, Dublin"
627009,2013,Pakistan Women in England T20I Series,T20I,2013-07-05,Pakistan,England,Pakistan,bat,Pakistan,6,25,25,75,3,5,"Haslegrave Ground, Loughborough"
627008,2013,Pakistan Women in England T20I Series,T20I,2013-07-05,Pakistan,England,England,bat,England,6,25,25,75,2,5,"Haslegrave Ground, Loughborough"
603246,2013,West Indies Women in Sri Lanka T20I Series,T20I,2013-03-08,West Indies,Sri Lanka,West Indies,bat,West Indies,77,83,71,16,3,3,"R.Premadasa Stadium, Khettarama, Colombo"
603244,2013,West Indies Women in Sri Lanka T20I Series,T20I,2013-03-05,West Indies,Sri Lanka,Sri Lanka,field,West Indies,77,83,71,16,3,4,"R.Premadasa Stadium, Khettarama, Colombo"
603243,2013,West Indies Women in Sri Lanka T20I Series,T20I,2013-03-03,West Indies,Sri Lanka,Sri Lanka,bat,West Indies,77,83,71,16,4,5,"R.Premadasa Stadium, Khettarama, Colombo"
593728,2013,Women's Ashes,T20I,2013-08-31,England,Australia,England,field,England,42,100,100,0,4,4,"Riverside Ground, Chester-Le-Street"
593727,2013,Women's Ashes,T20I,2013-08-29,England,Australia,Australia,bat,England,42,100,100,0,4,5,"The Rose Bowl, Southampton"
593726,2013,Women's Ashes,T20I,2013-08-27,England,Australia,England,bat,England,42,66,66,33,4,5,"County Ground, Chelmsford"
588499,2013,South Africa Women in West Indies T20I Series,T20I,2013-01-20,West Indies,South Africa,West Indies,field,West Indies,47,100,66,0,4,2,"Beausejour Stadium, Gros Islet, St Lucia"
