match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
1286910,2021,ICC Women's Cricket World Cup Qualifier,ODM,2021-11-25,Bangladesh,Thailand,Thailand,field,Thailand,0,0,0,50,3,1,"Harare Sports Club, Harare"
1286908,2021,ICC Women's Cricket World Cup Qualifier,ICC Women's Cricket World Cup Qualifier,2021-11-23,Bangladesh,United States Of America,United States of America,field,Bangladesh,100,100,100,0,2,0,"Sunrise Sports Club, Harare"
1286907,2021,ICC Women's Cricket World Cup Qualifier,ODM,2021-11-23,Pakistan,Thailand,Pakistan,bat,Pakistan,100,100,100,0,3,1,"Takashinga Sports Club, Highfield, Harare"
1286906,2021,ICC Women's Cricket World Cup Qualifier,ICC Women's Cricket World Cup Qualifier,2021-11-23,Sri Lanka,Netherlands,Netherlands,field,Sri Lanka,100,100,100,0,2,0,"Harare Sports Club, Harare"
1286904,2021,ICC Women's Cricket World Cup Qualifier,ODM,2021-11-25,Ireland,Netherlands,Netherlands,field,Ireland,100,100,100,0,2,0,"Sunrise Sports Club, Harare"
1286902,2021,ICC Women's Cricket World Cup Qualifier,ODM,2021-11-21,Zimbabwe,Thailand,Thailand,bat,Thailand,50,0,0,50,1,0,"Harare Sports Club, Harare"
1252293,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-25,Southern Vipers,Northern Diamonds,Northern Diamonds,bat,Southern Vipers,62,100,100,0,2,5,"County Ground, Northampton"
1252292,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-22,Northern Diamonds,Central Sparks,Central Sparks,bat,Northern Diamonds,50,100,100,0,3,3,"North Marine Road Ground, Scarborough"
1252291,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-18,Southern Vipers,Northern Diamonds,Northern Diamonds,bat,Southern Vipers,62,100,50,0,2,4,"The Rose Bowl, Southampton"
1252290,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-18,Western Storm,Sunrisers,Western Storm,bat,Western Storm,75,100,20,0,1,4,"County Ground, Bristol"
1252289,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-18,Thunder,South East Stars,Thunder,bat,Thunder,50,100,100,0,2,3,"Kent County Cricket Ground, Beckenham"
1252288,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-18,Lightning,Central Sparks,Central Sparks,field,Lightning,100,100,100,0,2,4,"Haslegrave Ground, Loughborough"
1252287,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-12,Sunrisers,Southern Vipers,Sunrisers,field,Southern Vipers,50,33,11,66,1,3,"County Ground, Chelmsford"
1252286,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-12,Western Storm,Lightning,Lightning,field,Western Storm,100,100,10,0,1,2,"County Ground, Bristol"
1252285,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-12,South East Stars,Central Sparks,Central Sparks,bat,Central Sparks,67,0,0,9,4,4,"County Ground, New Road, Worcester"
1252284,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-12,Thunder,Northern Diamonds,Thunder,field,Northern Diamonds,12,0,0,33,1,4,"Riverside Ground, Chester-Le-Street"
1252283,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-10,Thunder,Southern Vipers,Southern Vipers,field,Southern Vipers,0,0,0,100,1,2,"Rookwood, Sale"
1252282,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-10,Sunrisers,Central Sparks,Central Sparks,field,Central Sparks,50,0,0,100,1,3,"Merchant Taylors' School Ground, Northwood"
1252281,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-10,South East Stars,Lightning,South East Stars,bat,South East Stars,100,100,20,0,3,2,"Kent County Cricket Ground, Beckenham"
1252280,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-09-10,Western Storm,Northern Diamonds,Northern Diamonds,field,Northern Diamonds,0,0,0,16,2,3,"Riverside Ground, Chester-Le-Street"
1252279,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-06-12,Western Storm,Southern Vipers,Western Storm,bat,Southern Vipers,0,0,0,100,2,2,"The Cooper Associates County Ground, Taunton"
1252278,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-06-12,Thunder,Central Sparks,Central Sparks,bat,Thunder,43,50,50,18,2,4,"County Ground, New Road, Worcester"
1252277,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-06-12,Sunrisers,Lightning,Sunrisers,bat,Lightning,0,0,0,33,1,3,"Haslegrave Ground, Loughborough"
1252276,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-06-12,South East Stars,Northern Diamonds,South East Stars,bat,Northern Diamonds,20,0,0,12,4,3,"Headingley, Leeds"
1252275,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-06-05,Southern Vipers,Central Sparks,Central Sparks,bat,Central Sparks,50,0,0,100,2,3,"County Ground, Hove, Brighton"
1252274,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-06-06,Thunder,Lightning,Lightning,bat,Lightning,33,0,0,100,2,2,"Boughton Hall Cricket Club Ground, Chester"
1252273,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-06-05,Sunrisers,Northern Diamonds,Northern Diamonds,field,Northern Diamonds,43,0,0,100,1,3,"Fp Fenner'S Ground, Cambridge"
1252272,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-06-05,Western Storm,South East Stars,South East Stars,field,South East Stars,43,0,0,50,3,4,"Kennington Oval, London"
1252271,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-05-31,Thunder,Sunrisers,Thunder,bat,Thunder,67,100,50,0,2,4,"Boughton Hall Cricket Club Ground, Chester"
1252270,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-05-31,Southern Vipers,South East Stars,Southern Vipers,field,Southern Vipers,80,60,60,12,2,4,"Kent County Cricket Ground, Beckenham"
1252269,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-05-31,Western Storm,Central Sparks,Western Storm,field,Central Sparks,20,0,0,14,4,3,"Edgbaston Foundation Community Sports Ground, Birmingham"
1252268,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-05-31,Northern Diamonds,Lightning,Lightning,field,Northern Diamonds,100,100,100,0,3,2,"Kibworth Cricket Club Ground, Kibworth"
1252267,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-05-29,Southern Vipers,Lightning,Lightning,bat,Southern Vipers,100,100,25,0,3,2,"The Rose Bowl, Southampton"
1252266,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-05-29,Sunrisers,South East Stars,Sunrisers,field,South East Stars,11,0,0,100,0,4,"County Ground, Chelmsford"
1252265,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-05-29,Western Storm,Thunder,Western Storm,field,Western Storm,67,100,10,0,3,1,"County Ground, Bristol"
1252264,2021,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2021-05-29,Northern Diamonds,Central Sparks,Central Sparks,field,Central Sparks,50,0,0,100,3,3,"Headingley, Leeds"
1249285,2021,Pakistan Women tour of Zimbabwe,ODM,2021-02-09,Pakistan,Zimbabwe,Zimbabwe,field,Pakistan,100,100,100,0,2,1,"Harare Sports Club, Harare"
1229350,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-27,Southern Vipers,Northern Diamonds,Northern Diamonds,field,Southern Vipers,62,100,50,0,2,4,"Edgbaston Foundation Community Sports Ground, Birmingham"
1229349,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-19,Western Storm,Sunrisers,Sunrisers,field,Western Storm,75,100,20,0,3,5,"County Ground, Bristol"
1229348,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-19,Lightning,Central Sparks,Central Sparks,field,Lightning,100,100,100,0,2,3,"Grace Road, Leicester"
1229347,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-19,Thunder,Northern Diamonds,Thunder,bat,Northern Diamonds,12,0,0,12,2,4,"Headingley, Leeds"
1229346,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-19,Southern Vipers,South East Stars,South East Stars,bat,Southern Vipers,80,100,100,0,2,4,"Kennington Oval, London"
1229345,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-13,Northern Diamonds,Central Sparks,Northern Diamonds,bat,Central Sparks,50,0,0,100,2,2,"Headingley, Leeds"
1229344,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-13,Thunder,Lightning,Thunder,bat,Thunder,33,100,50,0,2,2,"Aigburth, Liverpool"
1229343,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-13,Sunrisers,South East Stars,Sunrisers,bat,South East Stars,11,0,0,100,0,3,"County Ground, Chelmsford"
1229342,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-13,Western Storm,Southern Vipers,Southern Vipers,bat,Southern Vipers,0,0,0,16,3,2,"The Rose Bowl, Southampton"
1229341,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-11,Lightning,Central Sparks,Central Sparks,field,Lightning,100,100,100,0,2,2,"County Ground, New Road, Worcester"
1229340,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-11,Sunrisers,Southern Vipers,Southern Vipers,bat,Southern Vipers,50,50,50,33,0,2,"The Rose Bowl, Southampton"
1229339,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-11,Western Storm,South East Stars,South East Stars,bat,Western Storm,43,50,10,50,2,2,"County Ground, Bristol"
1229338,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-10,Thunder,Northern Diamonds,Thunder,field,Northern Diamonds,12,0,0,100,2,5,"Aigburth, Liverpool"
1229337,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-05,Southern Vipers,South East Stars,Southern Vipers,bat,Southern Vipers,80,100,50,0,3,2,"County Ground, Hove, Brighton"
1229336,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-05,Northern Diamonds,Lightning,Northern Diamonds,field,Northern Diamonds,100,100,100,0,3,1,"Grace Road, Leicester"
1229335,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-05,Western Storm,Sunrisers,Sunrisers,field,Western Storm,75,100,100,0,1,4,"County Ground, Chelmsford"
1229334,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-09-05,Thunder,Central Sparks,Thunder,bat,Central Sparks,43,50,50,18,2,1,"County Ground, New Road, Worcester"
1229333,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-08-31,Northern Diamonds,Lightning,Northern Diamonds,bat,Northern Diamonds,100,100,100,0,4,1,"Riverside Ground, Chester-Le-Street"
1229332,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-08-31,Thunder,Central Sparks,Thunder,bat,Central Sparks,43,0,0,14,1,0,"Edgbaston Foundation Community Sports Ground, Birmingham"
1229331,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-08-31,Sunrisers,South East Stars,South East Stars,bat,South East Stars,11,0,0,25,0,2,"Kent County Cricket Ground, Beckenham"
1229330,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-08-31,Western Storm,Southern Vipers,Western Storm,field,Southern Vipers,0,0,0,100,1,2,"County Ground, Bristol"
1229329,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-08-29,Western Storm,South East Stars,Western Storm,field,Western Storm,43,50,50,6,0,2,"Kent County Cricket Ground, Beckenham"
1229326,2020,Rachael Heyhoe Flint Trophy,Rachael Heyhoe Flint Trophy,2020-08-29,Sunrisers,Southern Vipers,Southern Vipers,field,Southern Vipers,50,33,11,66,0,3,"County Ground, Chelmsford"
1089531,2017,Women's Quadrangular Series (in South Africa),ODM,2017-05-19,Zimbabwe,India,Zimbabwe,bat,India,0,0,0,100,1,3,"Senwes Park, Potchefstroom"
1089529,2017,Women's Quadrangular Series (in South Africa),ODM,2017-05-17,Zimbabwe,Ireland,Ireland,bat,Zimbabwe,67,100,33,0,2,2,"North-West University No1 Ground, Potchefstroom"
1089526,2017,Women's Quadrangular Series (in South Africa),ODM,2017-05-15,Zimbabwe,South Africa,Zimbabwe,bat,South Africa,0,0,0,100,2,3,"North-West University No1 Ground, Potchefstroom"
1089525,2017,Women's Quadrangular Series (in South Africa),ODM,2017-05-11,Zimbabwe,India,Zimbabwe,bat,India,0,0,0,100,1,2,"North-West University No1 Ground, Potchefstroom"
1089523,2017,Women's Quadrangular Series (in South Africa),ODM,2017-05-09,Zimbabwe,Ireland,Zimbabwe,field,Zimbabwe,67,100,33,0,1,2,"Senwes Park, Potchefstroom"
1089520,2017,Women's Quadrangular Series (in South Africa),ODM,2017-05-07,Zimbabwe,South Africa,Zimbabwe,bat,South Africa,0,0,0,100,2,2,"Senwes Park, Potchefstroom"
1073420,2017,ICC Women's World Cup Qualifier,ICC Women's World Cup Qualifier,2017-02-13,Pakistan,Scotland,Scotland,bat,Pakistan,100,100,100,0,1,2,Colombo Cricket Club Ground
1073419,2017,ICC Women's World Cup Qualifier,ICC Women's World Cup Qualifier,2017-02-13,Papua New Guinea,South Africa,Papua New Guinea,bat,South Africa,0,0,0,100,0,1,"Nondescripts Cricket Club Ground, Colombo"
1073418,2017,ICC Women's World Cup Qualifier,ODM,2017-02-13,Sri Lanka,Thailand,Thailand,bat,Sri Lanka,100,100,100,0,1,0,"Mercantile Cricket Association Ground, Colombo"
1073417,2017,ICC Women's World Cup Qualifier,ODM,2017-02-13,Zimbabwe,India,Zimbabwe,bat,India,0,0,0,100,1,1,"P Sara Oval, Colombo"
1073416,2017,ICC Women's World Cup Qualifier,ODM,2017-02-11,Ireland,Thailand,Ireland,bat,Ireland,100,100,100,0,2,0,Colombo Cricket Club Ground
1073415,2017,ICC Women's World Cup Qualifier,ODM,2017-02-11,Sri Lanka,Zimbabwe,Zimbabwe,bat,Sri Lanka,100,100,100,0,0,2,"Nondescripts Cricket Club Ground, Colombo"
1073414,2017,ICC Women's World Cup Qualifier,ICC Women's World Cup Qualifier,2017-02-11,Papua New Guinea,Scotland,Papua New Guinea,field,Scotland,0,0,0,100,0,1,"Mercantile Cricket Association Ground, Colombo"
1073412,2017,ICC Women's World Cup Qualifier,ODM,2017-02-10,Zimbabwe,Thailand,Thailand,field,Zimbabwe,50,100,50,0,1,0,"Mercantile Cricket Association Ground, Colombo"
1073410,2017,ICC Women's World Cup Qualifier,ICC Women's World Cup Qualifier,2017-02-10,Bangladesh,Scotland,Scotland,bat,Bangladesh,100,100,50,0,1,1,Colombo Cricket Club Ground
1073409,2017,ICC Women's World Cup Qualifier,ICC Women's World Cup Qualifier,2017-02-10,Papua New Guinea,Pakistan,Pakistan,bat,Pakistan,0,0,0,100,0,3,"Nondescripts Cricket Club Ground, Colombo"
1073407,2017,ICC Women's World Cup Qualifier,ICC Women's World Cup Qualifier,2017-02-08,Scotland,South Africa,Scotland,bat,South Africa,0,0,0,100,2,0,"Mercantile Cricket Association Ground, Colombo"
1073406,2017,ICC Women's World Cup Qualifier,ODM,2017-02-08,India,Thailand,Thailand,bat,India,100,100,100,0,3,0,Colombo Cricket Club Ground
1073404,2017,ICC Women's World Cup Qualifier,ICC Women's World Cup Qualifier,2017-02-07,Bangladesh,Papua New Guinea,Bangladesh,bat,Bangladesh,100,100,50,0,0,0,Colombo Cricket Club Ground
1073402,2017,ICC Women's World Cup Qualifier,ODM,2017-02-07,Zimbabwe,Ireland,Zimbabwe,field,Ireland,67,0,0,100,1,2,"Mercantile Cricket Association Ground, Colombo"
1033707,2016,ICC Women's World Cup Qualifying Series Europe Region,ICC Women's World Cup Qualifying Series Europe Region,2016-07-15,Netherlands,Scotland,Netherlands,bat,Scotland,0,0,0,100,0,1,"Garon Park, Southend-On-Sea"
