match_id,season,event_name,event,match_date,team1,team2,toss_winner,toss_decision,winner,h2h_team1_wins%,h2h_venue_team1_wins%,team1_venue_wins%,team2_venue_wins%,team1_last_5_wins,team2_last_5_wins,ground
1050623,2017,Rose Bowl,ODI,2017-02-26,New Zealand,Australia,Australia,bat,New Zealand,14,100,100,0,0,5,"Eden Park No 2, Auckland"
1050611,2016,ICC Women's Championship,ODI,2016-11-17,Pakistan,New Zealand,New Zealand,field,New Zealand,18,0,0,33,2,3,"Saxton Oval, Nelson"
1050609,2016,ICC Women's Championship,ODI,2016-11-13,Pakistan,New Zealand,Pakistan,bat,New Zealand,18,0,0,33,1,3,"Bert Sutcliffe Oval, Lincoln"
1050607,2016,Pakistan Women in New Zealand ODI Series,ODI,2016-11-11,Pakistan,New Zealand,New Zealand,bat,New Zealand,18,0,0,33,0,3,"Bert Sutcliffe Oval, Lincoln"
1044209,2016,ICC Women's Championship,ODI,2016-09-25,Sri Lanka,Australia,Australia,bat,Australia,0,0,0,100,0,5,"Khettarama Stadium, Colombo"
1044203,2016,Australia Women in Sri Lanka ODI Series,ODI,2016-09-18,Sri Lanka,Australia,Sri Lanka,bat,Australia,0,0,0,100,0,4,"Rangiri Dambulla International Stadium, Dambulla"
1043961,2016,South Africa Women in Australia ODI Series,ODI,2016-11-29,South Africa,Australia,South Africa,field,Australia,12,0,0,50,2,3,"International Sports Stadium, Coffs Harbour"
1043955,2016,ICC Women's Championship,ODI,2016-11-20,South Africa,Australia,Australia,bat,Australia,12,0,0,66,2,3,"Manuka Oval, Canberra"
1043953,2016,ICC Women's Championship,ODI,2016-11-18,South Africa,Australia,South Africa,bat,Australia,12,0,0,66,3,3,"Manuka Oval, Canberra"
1041525,2017,South Africa Women in Bangladesh ODI Series,ODI,2017-01-20,South Africa,Bangladesh,Bangladesh,bat,South Africa,93,100,100,0,4,1,"Sheikh Kamal International Cricket Stadium, Cox'S Bazar"
1041523,2017,South Africa Women in Bangladesh ODI Series,ODI,2017-01-18,South Africa,Bangladesh,South Africa,bat,South Africa,93,100,100,0,3,1,"Sheikh Kamal International Cricket Stadium, Cox'S Bazar"
962017,2016,South Africa Women in Ireland ODI Series,ODI,2016-08-11,South Africa,Ireland,South Africa,bat,Ireland,88,0,0,100,3,3,"The Hills Cricket Club Ground, Dublin"
946549,2016,ICC Women's Championship,ODI,2016-06-27,Pakistan,England,England,bat,England,0,0,0,25,0,1,"County Ground, Taunton"
946547,2016,ICC Women's Championship,ODI,2016-06-22,Pakistan,England,Pakistan,field,England,0,0,0,16,0,2,"County Ground, New Road, Worcester"
946545,2016,ICC Women's Championship,ODI,2016-06-21,Pakistan,England,England,field,England,0,0,0,28,0,3,"Grace Road, Leicester"
935823,2016,New Zealand Women in South Africa ODI Series,ODI,2016-10-24,South Africa,New Zealand,New Zealand,bat,New Zealand,67,25,25,75,4,4,"Boland Bank Park, Paarl"
935821,2016,New Zealand Women in South Africa ODI Series,ODI,2016-10-22,South Africa,New Zealand,South Africa,field,South Africa,67,25,25,75,4,4,"Boland Bank Park, Paarl"
935819,2016,New Zealand Women in South Africa ODI Series,ODI,2016-10-19,South Africa,New Zealand,New Zealand,bat,New Zealand,67,25,25,75,3,3,"Boland Bank Park, Paarl"
935817,2016,New Zealand Women in South Africa ODI Series,ODI,2016-10-17,South Africa,New Zealand,New Zealand,field,New Zealand,67,25,25,75,3,3,"Boland Bank Park, Paarl"
935813,2016,ICC Women's Championship,ODI,2016-10-11,South Africa,New Zealand,South Africa,field,South Africa,67,100,20,0,3,2,"Diamond Oval, Kimberley"
923327,2015,Bangladesh Women in Pakistan ODI Series,ODI,2015-10-06,Pakistan,Bangladesh,Bangladesh,bat,Pakistan,50,100,100,0,0,1,"Southend Club Cricket Stadium, Karachi"
916663,2016,ICC Women's Championship,ODI,2016-02-22,New Zealand,Australia,Australia,field,Australia,14,14,12,75,0,2,"Bay Oval, Mount Maunganui"
916661,2016,ICC Women's Championship,ODI,2016-02-20,New Zealand,Australia,Australia,field,New Zealand,14,14,12,75,0,3,"Bay Oval, Mount Maunganui"
916647,2015,ICC Women's Championship,ODI,2015-11-05,Sri Lanka,New Zealand,New Zealand,field,New Zealand,25,0,0,33,0,1,"Bert Sutcliffe Oval, Lincoln"
916645,2015,ICC Women's Championship,ODI,2015-11-03,Sri Lanka,New Zealand,Sri Lanka,field,New Zealand,25,0,0,33,0,1,"Bert Sutcliffe Oval, Lincoln"
907393,2016,ICC Women's Championship,ODI,2016-02-29,West Indies,South Africa,South Africa,bat,South Africa,33,66,66,33,2,2,"Buffalo Park, East London"
907391,2016,ICC Women's Championship,ODI,2016-02-27,West Indies,South Africa,West Indies,bat,West Indies,33,66,66,33,2,2,"Buffalo Park, East London"
907389,2016,ICC Women's Championship,ODI,2016-02-24,West Indies,South Africa,West Indies,bat,West Indies,33,66,66,33,2,2,"Buffalo Park, East London"
907375,2016,ICC Women's Championship,ODI,2016-02-07,South Africa,England,South Africa,bat,England,18,0,0,100,3,3,"Willowmoore Park, Benoni"
895797,2016,ICC Women's Championship,ODI,2016-02-07,India,Australia,Australia,bat,India,20,100,100,0,2,4,"Bellerive Oval, Hobart"
872483,2015,New Zealand Women in India ODI Series,ODI,2015-07-08,New Zealand,India,New Zealand,bat,India,47,0,0,40,1,3,"M Chinnaswamy Stadium, Bengaluru"
872481,2015,New Zealand Women in India ODI Series,ODI,2015-07-06,New Zealand,India,New Zealand,bat,India,47,0,0,40,1,4,"M Chinnaswamy Stadium, Bengaluru"
828245,2015,ICC Women's Championship,ODI,2015-03-17,South Africa,Pakistan,Pakistan,bat,South Africa,86,100,100,0,2,1,"Sharjah Cricket Association Stadium, Sharjah"
808865,2015,ICC Women's Championship,ODI,2015-01-13,Sri Lanka,Pakistan,Sri Lanka,bat,Pakistan,33,0,0,66,0,2,"Sharjah Cricket Association Stadium, Sharjah"
808863,2015,ICC Women's Championship,ODI,2015-01-11,Sri Lanka,Pakistan,Pakistan,bat,Pakistan,33,0,0,66,0,2,"Sharjah Cricket Association Stadium, Sharjah"
798373,2015,ICC Women's Championship,ODI,2015-07-27,England,Australia,England,field,Australia,29,0,0,100,4,4,"County Ground, New Road, Worcester"
798371,2015,ICC Women's Championship,ODI,2015-07-23,England,Australia,England,field,Australia,29,66,66,16,4,4,"County Ground, Bristol"
798369,2015,ICC Women's Championship,ODI,2015-07-21,England,Australia,Australia,bat,England,29,100,100,0,4,5,"County Ground, Taunton"
757509,2014,South Africa Women in Sri Lanka ODI Series,ODI,2014-10-21,Sri Lanka,South Africa,South Africa,field,South Africa,25,50,25,50,1,2,"Sinhalese Sports Club Ground, Colombo"
757507,2014,ICC Women's Championship,ODI,2014-10-19,Sri Lanka,South Africa,Sri Lanka,field,Sri Lanka,25,50,25,50,1,3,"Sinhalese Sports Club Ground, Colombo"
754815,2014,West Indies Women in Australia ODI Series,ODI,2014-11-18,West Indies,Australia,Australia,bat,Australia,0,0,0,100,1,5,"Bradman Oval, Bowral"
754813,2014,ICC Women's Championship,ODI,2014-11-16,West Indies,Australia,West Indies,bat,Australia,0,0,0,100,1,5,"Bradman Oval, Bowral"
754811,2014,ICC Women's Championship,ODI,2014-11-13,West Indies,Australia,Australia,bat,Australia,0,0,0,100,1,5,"Hurstville Oval, Sydney"
754809,2014,ICC Women's Championship,ODI,2014-11-11,West Indies,Australia,Australia,field,Australia,0,0,0,100,2,4,"Hurstville Oval, Sydney"
754789,2014,ICC Women's Championship,ODI,2014-08-26,Pakistan,Australia,Pakistan,bat,Australia,0,0,0,100,1,3,"Peter Burge Oval, Brisbane"
754787,2014,ICC Women's Championship,ODI,2014-08-24,Pakistan,Australia,Australia,field,Australia,0,0,0,100,2,2,"Peter Burge Oval, Brisbane"
722391,2014,ICC Women's Championship,ODI,2014-08-23,India,England,India,field,England,45,0,0,100,3,4,"North Marine Road Ground, Scarborough"
722389,2014,ICC Women's Championship,ODI,2014-08-21,India,England,England,field,England,45,0,0,100,3,5,"North Marine Road Ground, Scarborough"
668511,2013,Sri Lanka Women in South Africa ODI Series,ODI,2013-10-26,Sri Lanka,South Africa,Sri Lanka,field,South Africa,25,20,20,80,1,3,"Senwes Park, Potchefstroom"
666043,2014,Women's Ashes,ODI,2014-01-26,England,Australia,England,bat,Australia,29,0,0,66,3,2,"Bellerive Oval, Hobart"
666041,2014,Women's Ashes,ODI,2014-01-23,England,Australia,Australia,bat,Australia,29,50,50,50,2,2,"Melbourne Cricket Ground, Melbourne"
666039,2014,Women's Ashes,ODI,2014-01-19,England,Australia,Australia,bat,England,29,50,50,50,2,3,"Melbourne Cricket Ground, Melbourne"
664303,2013,Bangladesh Women in South Africa ODI Series,ODI,2013-09-24,South Africa,Bangladesh,South Africa,field,South Africa,93,100,100,0,3,0,"Supersport Park, Centurion"
664299,2013,Bangladesh Women in South Africa ODI Series,ODI,2013-09-20,South Africa,Bangladesh,South Africa,field,South Africa,93,100,66,0,4,0,"Willowmoore Park, Benoni"
644945,2013,Pakistan Women in Ireland ODI Series,ODI,2013-07-19,Pakistan,Ireland,Pakistan,bat,Pakistan,100,100,100,0,2,3,"Ymca Cricket Club, Dublin"
644943,2013,Pakistan Women in Ireland ODI Series,ODI,2013-07-17,Pakistan,Ireland,Pakistan,bat,Pakistan,100,100,100,0,2,3,"Observatory Lane, Rathmines, Dublin"
627007,2013,Pakistan Women in England ODI Series,ODI,2013-07-03,Pakistan,England,Pakistan,bat,England,0,0,0,100,2,5,"Haslegrave Ground, Loughborough"
627006,2013,Pakistan Women in England ODI Series,ODI,2013-07-01,Pakistan,England,England,bat,England,0,0,0,100,1,5,Louth Cricket Club
603241,2013,West Indies Women in Sri Lanka ODI Series,ODI,2013-02-26,West Indies,Sri Lanka,Sri Lanka,field,West Indies,43,66,66,33,2,1,"Rangiri Dambulla International Stadium, Dambulla"
603240,2013,West Indies Women in Sri Lanka ODI Series,ODI,2013-02-24,West Indies,Sri Lanka,West Indies,bat,Sri Lanka,43,66,66,33,3,2,"Rangiri Dambulla International Stadium, Dambulla"
603239,2013,West Indies Women in Sri Lanka ODI Series,ODI,2013-02-22,West Indies,Sri Lanka,Sri Lanka,bat,West Indies,43,66,66,33,2,3,"Rangiri Dambulla International Stadium, Dambulla"
594915,2013,ICC Women's World Cup,ODI,2013-02-17,West Indies,Australia,Australia,bat,Australia,0,0,0,33,2,4,"Brabourne Stadium, Mumbai"
594914,2013,ICC Women's World Cup,ODI,2013-02-15,New Zealand,England,England,field,England,19,0,0,50,1,5,"Brabourne Stadium, Mumbai"
594912,2013,ICC Women's World Cup,ODI,2013-02-13,New Zealand,England,England,bat,England,19,0,0,50,2,4,"Brabourne Stadium, Mumbai"
594909,2013,ICC Women's World Cup,ODI,2013-02-11,West Indies,New Zealand,New Zealand,field,West Indies,33,100,33,0,1,1,"Brabourne Stadium, Mumbai"
594907,2013,ICC Women's World Cup,ODI,2013-02-10,Sri Lanka,Australia,Australia,field,Australia,0,0,0,33,2,5,"Brabourne Stadium, Mumbai"
594904,2013,ICC Women's World Cup,ODI,2013-02-08,England,Australia,England,field,Australia,29,0,0,33,2,5,"Brabourne Stadium, Mumbai"
594901,2013,ICC Women's World Cup,ODI,2013-02-05,Sri Lanka,India,Sri Lanka,bat,Sri Lanka,21,100,33,0,2,4,"Brabourne Stadium, Mumbai"
594897,2013,ICC Women's World Cup,ODI,2013-02-03,India,England,India,field,England,45,0,0,25,2,4,"Brabourne Stadium, Mumbai"
594894,2013,ICC Women's World Cup,ODI,2013-02-01,Sri Lanka,England,Sri Lanka,field,Sri Lanka,10,100,33,0,1,4,"Brabourne Stadium, Mumbai"
594891,2013,ICC Women's World Cup,ODI,2013-01-31,West Indies,India,West Indies,field,India,11,0,0,50,1,3,"Brabourne Stadium, Mumbai"
593725,2013,Women's Ashes,ODI,2013-08-25,England,Australia,Australia,bat,England,29,100,100,0,3,4,"County Ground, Hove, Brighton"
593724,2013,Women's Ashes,ODI,2013-08-23,England,Australia,England,bat,England,29,100,100,0,3,3,"County Ground, Hove, Brighton"
593723,2013,Women's Ashes,ODI,2013-08-20,England,Australia,Australia,bat,Australia,29,0,0,100,4,3,"Lord'S, London"
584549,2012,Rose Bowl,ODI,2012-12-19,New Zealand,Australia,Australia,bat,Australia,14,0,0,33,2,2,"North Sydney Oval, Sydney"
584547,2012,Rose Bowl,ODI,2012-12-14,New Zealand,Australia,Australia,field,Australia,14,0,0,33,1,1,"North Sydney Oval, Sydney"
584546,2012,Rose Bowl,ODI,2012-12-12,New Zealand,Australia,Australia,bat,New Zealand,14,100,100,0,2,1,"Sydney Cricket Ground, Sydney"
542856,2012,India Women in England ODI Series,ODI,2012-07-11,India,England,England,field,England,45,0,0,100,2,4,"Sir Paul Getty'S Ground, Wormsley"
542854,2012,India Women in England ODI Series,ODI,2012-07-05,India,England,England,field,England,45,50,50,25,1,4,"County Ground, Taunton"
542853,2012,India Women in England ODI Series,ODI,2012-07-04,India,England,England,field,India,45,50,50,25,1,5,"County Ground, Taunton"
542852,2012,India Women in England ODI Series,ODI,2012-07-01,India,England,England,bat,India,45,66,66,33,1,5,"Lord'S, London"
527681,2011,England Women in South Africa ODI Series,ODI,2011-10-25,South Africa,England,England,field,England,18,0,0,100,4,5,"Senwes Park, Potchefstroom"
527680,2011,England Women in South Africa ODI Series,ODI,2011-10-23,South Africa,England,South Africa,field,England,18,0,0,100,4,4,"Senwes Park, Potchefstroom"
527679,2011,England Women in South Africa ODI Series,ODI,2011-10-21,South Africa,England,South Africa,field,England,18,0,0,100,4,3,"Senwes Park, Potchefstroom"
423387,2009,West Indies Women in South Africa ODI Series,ODI,2009-10-21,West Indies,South Africa,South Africa,field,South Africa,33,0,0,100,0,4,"Boland Bank Park, Paarl"
383283,2009,Australia Women in England ODI Series,ODI,2009-06-29,England,Australia,Australia,bat,England,29,100,100,0,4,1,"County Ground, Chelmsford"
357962,2009,ICC Women's World Cup,ODI,2009-03-10,India,England,England,field,England,45,0,0,100,1,3,"North Sydney Oval, Sydney"
341306,2008,Women's Asia Cup,ODI,2008-05-11,Sri Lanka,India,India,bat,India,21,0,0,100,2,3,"Welagedara Stadium, Kurunegala"
341302,2008,Women's Asia Cup,ODI,2008-05-08,Sri Lanka,India,Sri Lanka,bat,India,21,0,0,100,3,2,"Welagedara Stadium, Kurunegala"
312296,2008,ICC Women's World Cup Qualifying Series,ODI,2008-02-22,Pakistan,Netherlands,Pakistan,bat,Pakistan,100,100,100,0,1,0,Stellenbosch University 2
312295,2008,ICC Women's World Cup Qualifying Series,ODI,2008-02-22,South Africa,Ireland,Ireland,bat,South Africa,88,100,50,0,3,2,Stellenbosch University 1
312291,2008,ICC Women's World Cup Qualifying Series,ODI,2008-02-21,South Africa,Netherlands,South Africa,bat,South Africa,100,100,50,0,2,0,Stellenbosch University 1
276226,2007,Women's Quadrangular Series,ODI,2007-03-05,New Zealand,Australia,New Zealand,bat,Australia,14,0,0,100,3,0,"Ma Chidambaram Stadium, Chepauk, Chennai"
271466,2007,Pakistan Women tour of South Africa,ODI,2007-01-24,South Africa,Pakistan,Pakistan,bat,South Africa,86,100,100,0,1,2,"Sinovich Park, Sinoville, Pretoria"
271465,2007,Pakistan Women tour of South Africa,ODI,2007-01-22,South Africa,Pakistan,Pakistan,field,South Africa,86,100,100,0,1,2,"Harlequins, Pretoria"
